/home/debian/anaconda3/envs/jaxenv/bin/python /home/debian/PycharmProjects/PythonProject/WKLC-KWC_3D_Extension_ZigZag.py 
Placed 180/180 seeds.
Saved VTK at t = 35.305000, laser=(12.5025, 1.8750) to VTK/fields_070610.vtk
Saved VTK at t = 35.310000, laser=(12.5025, 1.8750) to VTK/fields_070620.vtk
Saved VTK at t = 35.315000, laser=(12.5025, 1.8750) to VTK/fields_070630.vtk
Saved VTK at t = 35.320000, laser=(12.5025, 1.8750) to VTK/fields_070640.vtk
Saved VTK at t = 35.325000, laser=(12.5025, 1.8750) to VTK/fields_070650.vtk
Saved VTK at t = 35.330000, laser=(12.5025, 1.8750) to VTK/fields_070660.vtk
Saved VTK at t = 35.335000, laser=(12.5025, 1.8750) to VTK/fields_070670.vtk
Saved VTK at t = 35.340000, laser=(12.5025, 1.8750) to VTK/fields_070680.vtk
Saved VTK at t = 35.345000, laser=(12.5025, 1.8750) to VTK/fields_070690.vtk
Saved VTK at t = 35.350000, laser=(12.5025, 1.8750) to VTK/fields_070700.vtk
Saved VTK at t = 35.355000, laser=(12.5025, 1.8750) to VTK/fields_070710.vtk
Saved VTK at t = 35.360000, laser=(12.5025, 1.8750) to VTK/fields_070720.vtk
Saved VTK at t = 35.365000, laser=(12.5025, 1.8750) to VTK/fields_070730.vtk
Saved VTK at t = 35.370000, laser=(12.5025, 1.8750) to VTK/fields_070740.vtk
Saved VTK at t = 35.375000, laser=(12.5025, 1.8750) to VTK/fields_070750.vtk
Saved VTK at t = 35.380000, laser=(12.5025, 1.8750) to VTK/fields_070760.vtk
Saved VTK at t = 35.385000, laser=(12.5025, 1.8750) to VTK/fields_070770.vtk
Saved VTK at t = 35.390000, laser=(12.5025, 1.8750) to VTK/fields_070780.vtk
Saved VTK at t = 35.395000, laser=(12.5025, 1.8750) to VTK/fields_070790.vtk
Saved VTK at t = 35.400000, laser=(12.5025, 1.8750) to VTK/fields_070800.vtk
Saved VTK at t = 35.405000, laser=(12.5025, 1.8750) to VTK/fields_070810.vtk
Saved VTK at t = 35.410000, laser=(12.5025, 1.8750) to VTK/fields_070820.vtk
Saved VTK at t = 35.415000, laser=(12.5025, 1.8750) to VTK/fields_070830.vtk
Saved VTK at t = 35.420000, laser=(12.5025, 1.8750) to VTK/fields_070840.vtk
Saved VTK at t = 35.425000, laser=(12.5025, 1.8750) to VTK/fields_070850.vtk
Saved VTK at t = 35.430000, laser=(12.5025, 1.8750) to VTK/fields_070860.vtk
Saved VTK at t = 35.435000, laser=(12.5025, 1.8750) to VTK/fields_070870.vtk
Saved VTK at t = 35.440000, laser=(12.5025, 1.8750) to VTK/fields_070880.vtk
Saved VTK at t = 35.445000, laser=(12.5025, 1.8750) to VTK/fields_070890.vtk
Saved VTK at t = 35.450000, laser=(12.5025, 1.8750) to VTK/fields_070900.vtk
Saved VTK at t = 35.455000, laser=(12.5025, 1.8750) to VTK/fields_070910.vtk
Saved VTK at t = 35.460000, laser=(12.5025, 1.8750) to VTK/fields_070920.vtk
Saved VTK at t = 35.465000, laser=(12.5025, 1.8750) to VTK/fields_070930.vtk
Saved VTK at t = 35.470000, laser=(12.5025, 1.8750) to VTK/fields_070940.vtk
Saved VTK at t = 35.475000, laser=(12.5025, 1.8750) to VTK/fields_070950.vtk
Saved VTK at t = 35.480000, laser=(12.5025, 1.8750) to VTK/fields_070960.vtk
Saved VTK at t = 35.485000, laser=(12.5025, 1.8750) to VTK/fields_070970.vtk
Saved VTK at t = 35.490000, laser=(12.5025, 1.8750) to VTK/fields_070980.vtk
Saved VTK at t = 35.495000, laser=(12.5025, 1.8750) to VTK/fields_070990.vtk
Saved VTK at t = 35.500000, laser=(12.5025, 1.8750) to VTK/fields_071000.vtk
Saved VTK at t = 35.505000, laser=(12.5025, 1.8750) to VTK/fields_071010.vtk
Saved VTK at t = 35.510000, laser=(12.5025, 1.8750) to VTK/fields_071020.vtk
Saved VTK at t = 35.515000, laser=(12.5025, 1.8750) to VTK/fields_071030.vtk
Saved VTK at t = 35.520000, laser=(12.5025, 1.8750) to VTK/fields_071040.vtk
Saved VTK at t = 35.525000, laser=(12.5025, 1.8750) to VTK/fields_071050.vtk
Saved VTK at t = 35.530000, laser=(12.5025, 1.8750) to VTK/fields_071060.vtk
Saved VTK at t = 35.535000, laser=(12.5025, 1.8750) to VTK/fields_071070.vtk
Saved VTK at t = 35.540000, laser=(12.5025, 1.8750) to VTK/fields_071080.vtk
Saved VTK at t = 35.545000, laser=(12.5025, 1.8750) to VTK/fields_071090.vtk
Saved VTK at t = 35.550000, laser=(12.5025, 1.8750) to VTK/fields_071100.vtk
Saved VTK at t = 35.555000, laser=(12.5025, 1.8750) to VTK/fields_071110.vtk
Saved VTK at t = 35.560000, laser=(12.5025, 1.8750) to VTK/fields_071120.vtk
Saved VTK at t = 35.565000, laser=(12.5025, 1.8750) to VTK/fields_071130.vtk
Saved VTK at t = 35.570000, laser=(12.5025, 1.8750) to VTK/fields_071140.vtk
Saved VTK at t = 35.575000, laser=(12.5025, 1.8750) to VTK/fields_071150.vtk
Saved VTK at t = 35.580000, laser=(12.5025, 1.8750) to VTK/fields_071160.vtk
Saved VTK at t = 35.585000, laser=(12.5025, 1.8750) to VTK/fields_071170.vtk
Saved VTK at t = 35.590000, laser=(12.5025, 1.8750) to VTK/fields_071180.vtk
Saved VTK at t = 35.595000, laser=(12.5025, 1.8750) to VTK/fields_071190.vtk
Saved VTK at t = 35.600000, laser=(12.5025, 1.8750) to VTK/fields_071200.vtk
Saved VTK at t = 35.605000, laser=(12.5025, 1.8750) to VTK/fields_071210.vtk
Saved VTK at t = 35.610000, laser=(12.5025, 1.8750) to VTK/fields_071220.vtk
Saved VTK at t = 35.615000, laser=(12.5025, 1.8750) to VTK/fields_071230.vtk
Saved VTK at t = 35.620000, laser=(12.5025, 1.8750) to VTK/fields_071240.vtk
Saved VTK at t = 35.625000, laser=(12.5025, 1.8750) to VTK/fields_071250.vtk
Saved VTK at t = 35.630000, laser=(12.5025, 1.8750) to VTK/fields_071260.vtk
Saved VTK at t = 35.635000, laser=(12.5025, 1.8750) to VTK/fields_071270.vtk
Saved VTK at t = 35.640000, laser=(12.5025, 1.8750) to VTK/fields_071280.vtk
Saved VTK at t = 35.645000, laser=(12.5025, 1.8750) to VTK/fields_071290.vtk
Saved VTK at t = 35.650000, laser=(12.5025, 1.8750) to VTK/fields_071300.vtk
Saved VTK at t = 35.655000, laser=(12.5025, 1.8750) to VTK/fields_071310.vtk
Saved VTK at t = 35.660000, laser=(12.5025, 1.8750) to VTK/fields_071320.vtk
Saved VTK at t = 35.665000, laser=(12.5025, 1.8750) to VTK/fields_071330.vtk
Saved VTK at t = 35.670000, laser=(12.5025, 1.8750) to VTK/fields_071340.vtk
Saved VTK at t = 35.675000, laser=(12.5025, 1.8750) to VTK/fields_071350.vtk
Saved VTK at t = 35.680000, laser=(12.5025, 1.8750) to VTK/fields_071360.vtk
Saved VTK at t = 35.685000, laser=(12.5025, 1.8750) to VTK/fields_071370.vtk
Saved VTK at t = 35.690000, laser=(12.5025, 1.8750) to VTK/fields_071380.vtk
Saved VTK at t = 35.695000, laser=(12.5025, 1.8750) to VTK/fields_071390.vtk
Saved VTK at t = 35.700000, laser=(12.5025, 1.8750) to VTK/fields_071400.vtk
Saved VTK at t = 35.705000, laser=(12.5025, 1.8750) to VTK/fields_071410.vtk
Saved VTK at t = 35.710000, laser=(12.5025, 1.8750) to VTK/fields_071420.vtk
Saved VTK at t = 35.715000, laser=(12.5025, 1.8750) to VTK/fields_071430.vtk
Saved VTK at t = 35.720000, laser=(12.5025, 1.8750) to VTK/fields_071440.vtk
Saved VTK at t = 35.725000, laser=(12.5025, 1.8750) to VTK/fields_071450.vtk
Saved VTK at t = 35.730000, laser=(12.5025, 1.8750) to VTK/fields_071460.vtk
Saved VTK at t = 35.735000, laser=(12.5025, 1.8750) to VTK/fields_071470.vtk
Saved VTK at t = 35.740000, laser=(12.5025, 1.8750) to VTK/fields_071480.vtk
Saved VTK at t = 35.745000, laser=(12.5025, 1.8750) to VTK/fields_071490.vtk
Saved VTK at t = 35.750000, laser=(12.5025, 1.8750) to VTK/fields_071500.vtk
Saved VTK at t = 35.755000, laser=(12.5025, 1.8750) to VTK/fields_071510.vtk
Saved VTK at t = 35.760000, laser=(12.5025, 1.8750) to VTK/fields_071520.vtk
Saved VTK at t = 35.765000, laser=(12.5025, 1.8750) to VTK/fields_071530.vtk
Saved VTK at t = 35.770000, laser=(12.5025, 1.8750) to VTK/fields_071540.vtk
Saved VTK at t = 35.775000, laser=(12.5025, 1.8750) to VTK/fields_071550.vtk
Saved VTK at t = 35.780000, laser=(12.5025, 1.8750) to VTK/fields_071560.vtk
Saved VTK at t = 35.785000, laser=(12.5025, 1.8750) to VTK/fields_071570.vtk
Saved VTK at t = 35.790000, laser=(12.5025, 1.8750) to VTK/fields_071580.vtk
Saved VTK at t = 35.795000, laser=(12.5025, 1.8750) to VTK/fields_071590.vtk
Saved VTK at t = 35.800000, laser=(12.5025, 1.8750) to VTK/fields_071600.vtk
Saved VTK at t = 35.805000, laser=(12.5025, 1.8750) to VTK/fields_071610.vtk
Saved VTK at t = 35.810000, laser=(12.5025, 1.8750) to VTK/fields_071620.vtk
Saved VTK at t = 35.815000, laser=(12.5025, 1.8750) to VTK/fields_071630.vtk
Saved VTK at t = 35.820000, laser=(12.5025, 1.8750) to VTK/fields_071640.vtk
Saved VTK at t = 35.825000, laser=(12.5025, 1.8750) to VTK/fields_071650.vtk
Saved VTK at t = 35.830000, laser=(12.5025, 1.8750) to VTK/fields_071660.vtk
Saved VTK at t = 35.835000, laser=(12.5025, 1.8750) to VTK/fields_071670.vtk
Saved VTK at t = 35.840000, laser=(12.5025, 1.8750) to VTK/fields_071680.vtk
Saved VTK at t = 35.845000, laser=(12.5025, 1.8750) to VTK/fields_071690.vtk
Saved VTK at t = 35.850000, laser=(12.5025, 1.8750) to VTK/fields_071700.vtk
Saved VTK at t = 35.855000, laser=(12.5025, 1.8750) to VTK/fields_071710.vtk
Saved VTK at t = 35.860000, laser=(12.5025, 1.8750) to VTK/fields_071720.vtk
Saved VTK at t = 35.865000, laser=(12.5025, 1.8750) to VTK/fields_071730.vtk
Saved VTK at t = 35.870000, laser=(12.5025, 1.8750) to VTK/fields_071740.vtk
Saved VTK at t = 35.875000, laser=(12.5025, 1.8750) to VTK/fields_071750.vtk
Saved VTK at t = 35.880000, laser=(12.5025, 1.8750) to VTK/fields_071760.vtk
Saved VTK at t = 35.885000, laser=(12.5025, 1.8750) to VTK/fields_071770.vtk
Saved VTK at t = 35.890000, laser=(12.5025, 1.8750) to VTK/fields_071780.vtk
Saved VTK at t = 35.895000, laser=(12.5025, 1.8750) to VTK/fields_071790.vtk
Saved VTK at t = 35.900000, laser=(12.5025, 1.8750) to VTK/fields_071800.vtk
Saved VTK at t = 35.905000, laser=(12.5025, 1.8750) to VTK/fields_071810.vtk
Saved VTK at t = 35.910000, laser=(12.5025, 1.8750) to VTK/fields_071820.vtk
Saved VTK at t = 35.915000, laser=(12.5025, 1.8750) to VTK/fields_071830.vtk
Saved VTK at t = 35.920000, laser=(12.5025, 1.8750) to VTK/fields_071840.vtk
Saved VTK at t = 35.925000, laser=(12.5025, 1.8750) to VTK/fields_071850.vtk
Saved VTK at t = 35.930000, laser=(12.5025, 1.8750) to VTK/fields_071860.vtk
Saved VTK at t = 35.935000, laser=(12.5025, 1.8750) to VTK/fields_071870.vtk
Saved VTK at t = 35.940000, laser=(12.5025, 1.8750) to VTK/fields_071880.vtk
Saved VTK at t = 35.945000, laser=(12.5025, 1.8750) to VTK/fields_071890.vtk
Saved VTK at t = 35.950000, laser=(12.5025, 1.8750) to VTK/fields_071900.vtk
Saved VTK at t = 35.955000, laser=(12.5025, 1.8750) to VTK/fields_071910.vtk
Saved VTK at t = 35.960000, laser=(12.5025, 1.8750) to VTK/fields_071920.vtk
Saved VTK at t = 35.965000, laser=(12.5025, 1.8750) to VTK/fields_071930.vtk
Saved VTK at t = 35.970000, laser=(12.5025, 1.8750) to VTK/fields_071940.vtk
Saved VTK at t = 35.975000, laser=(12.5025, 1.8750) to VTK/fields_071950.vtk
Saved VTK at t = 35.980000, laser=(12.5025, 1.8750) to VTK/fields_071960.vtk
Saved VTK at t = 35.985000, laser=(12.5025, 1.8750) to VTK/fields_071970.vtk
Saved VTK at t = 35.990000, laser=(12.5025, 1.8750) to VTK/fields_071980.vtk
Saved VTK at t = 35.995000, laser=(12.5025, 1.8750) to VTK/fields_071990.vtk
Saved VTK at t = 36.000000, laser=(12.5025, 1.8750) to VTK/fields_072000.vtk
Saved VTK at t = 36.005000, laser=(12.5025, 1.8750) to VTK/fields_072010.vtk
Saved VTK at t = 36.010000, laser=(12.5025, 1.8750) to VTK/fields_072020.vtk
Saved VTK at t = 36.015000, laser=(12.5025, 1.8750) to VTK/fields_072030.vtk
Saved VTK at t = 36.020000, laser=(12.5025, 1.8750) to VTK/fields_072040.vtk
Saved VTK at t = 36.025000, laser=(12.5025, 1.8750) to VTK/fields_072050.vtk
Saved VTK at t = 36.030000, laser=(12.5025, 1.8750) to VTK/fields_072060.vtk
Saved VTK at t = 36.035000, laser=(12.5025, 1.8750) to VTK/fields_072070.vtk
Saved VTK at t = 36.040000, laser=(12.5025, 1.8750) to VTK/fields_072080.vtk
Saved VTK at t = 36.045000, laser=(12.5025, 1.8750) to VTK/fields_072090.vtk
Saved VTK at t = 36.050000, laser=(12.5025, 1.8750) to VTK/fields_072100.vtk
Saved VTK at t = 36.055000, laser=(12.5025, 1.8750) to VTK/fields_072110.vtk
Saved VTK at t = 36.060000, laser=(12.5025, 1.8750) to VTK/fields_072120.vtk
Saved VTK at t = 36.065000, laser=(12.5025, 1.8750) to VTK/fields_072130.vtk
Saved VTK at t = 36.070000, laser=(12.5025, 1.8750) to VTK/fields_072140.vtk
Saved VTK at t = 36.075000, laser=(12.5025, 1.8750) to VTK/fields_072150.vtk
Saved VTK at t = 36.080000, laser=(12.5025, 1.8750) to VTK/fields_072160.vtk
Saved VTK at t = 36.085000, laser=(12.5025, 1.8750) to VTK/fields_072170.vtk
Saved VTK at t = 36.090000, laser=(12.5025, 1.8750) to VTK/fields_072180.vtk
Saved VTK at t = 36.095000, laser=(12.5025, 1.8750) to VTK/fields_072190.vtk
Saved VTK at t = 36.100000, laser=(12.5025, 1.8750) to VTK/fields_072200.vtk
Saved VTK at t = 36.105000, laser=(12.5025, 1.8750) to VTK/fields_072210.vtk
Saved VTK at t = 36.110000, laser=(12.5025, 1.8750) to VTK/fields_072220.vtk
Saved VTK at t = 36.115000, laser=(12.5025, 1.8750) to VTK/fields_072230.vtk
Saved VTK at t = 36.120000, laser=(12.5025, 1.8750) to VTK/fields_072240.vtk
Saved VTK at t = 36.125000, laser=(12.5025, 1.8750) to VTK/fields_072250.vtk
Saved VTK at t = 36.130000, laser=(12.5025, 1.8750) to VTK/fields_072260.vtk
Saved VTK at t = 36.135000, laser=(12.5025, 1.8750) to VTK/fields_072270.vtk
Saved VTK at t = 36.140000, laser=(12.5025, 1.8750) to VTK/fields_072280.vtk
Saved VTK at t = 36.145000, laser=(12.5025, 1.8750) to VTK/fields_072290.vtk
Saved VTK at t = 36.150000, laser=(12.5025, 1.8750) to VTK/fields_072300.vtk
Saved VTK at t = 36.155000, laser=(12.5025, 1.8750) to VTK/fields_072310.vtk
Saved VTK at t = 36.160000, laser=(12.5025, 1.8750) to VTK/fields_072320.vtk
Saved VTK at t = 36.165000, laser=(12.5025, 1.8750) to VTK/fields_072330.vtk
Saved VTK at t = 36.170000, laser=(12.5025, 1.8750) to VTK/fields_072340.vtk
Saved VTK at t = 36.175000, laser=(12.5025, 1.8750) to VTK/fields_072350.vtk
Saved VTK at t = 36.180000, laser=(12.5025, 1.8750) to VTK/fields_072360.vtk
Saved VTK at t = 36.185000, laser=(12.5025, 1.8750) to VTK/fields_072370.vtk
Saved VTK at t = 36.190000, laser=(12.5025, 1.8750) to VTK/fields_072380.vtk
Saved VTK at t = 36.195000, laser=(12.5025, 1.8750) to VTK/fields_072390.vtk
Saved VTK at t = 36.200000, laser=(12.5025, 1.8750) to VTK/fields_072400.vtk
Saved VTK at t = 36.205000, laser=(12.5025, 1.8750) to VTK/fields_072410.vtk
Saved VTK at t = 36.210000, laser=(12.5025, 1.8750) to VTK/fields_072420.vtk
Saved VTK at t = 36.215000, laser=(12.5025, 1.8750) to VTK/fields_072430.vtk
Saved VTK at t = 36.220000, laser=(12.5025, 1.8750) to VTK/fields_072440.vtk
Saved VTK at t = 36.225000, laser=(12.5025, 1.8750) to VTK/fields_072450.vtk
Saved VTK at t = 36.230000, laser=(12.5025, 1.8750) to VTK/fields_072460.vtk
Saved VTK at t = 36.235000, laser=(12.5025, 1.8750) to VTK/fields_072470.vtk
Saved VTK at t = 36.240000, laser=(12.5025, 1.8750) to VTK/fields_072480.vtk
Saved VTK at t = 36.245000, laser=(12.5025, 1.8750) to VTK/fields_072490.vtk
Saved VTK at t = 36.250000, laser=(12.5025, 1.8750) to VTK/fields_072500.vtk
Saved VTK at t = 36.255000, laser=(12.5025, 1.8750) to VTK/fields_072510.vtk
Saved VTK at t = 36.260000, laser=(12.5025, 1.8750) to VTK/fields_072520.vtk
Saved VTK at t = 36.265000, laser=(12.5025, 1.8750) to VTK/fields_072530.vtk
Saved VTK at t = 36.270000, laser=(12.5025, 1.8750) to VTK/fields_072540.vtk
Saved VTK at t = 36.275000, laser=(12.5025, 1.8750) to VTK/fields_072550.vtk
Saved VTK at t = 36.280000, laser=(12.5025, 1.8750) to VTK/fields_072560.vtk
Saved VTK at t = 36.285000, laser=(12.5025, 1.8750) to VTK/fields_072570.vtk
Saved VTK at t = 36.290000, laser=(12.5025, 1.8750) to VTK/fields_072580.vtk
Saved VTK at t = 36.295000, laser=(12.5025, 1.8750) to VTK/fields_072590.vtk
Saved VTK at t = 36.300000, laser=(12.5025, 1.8750) to VTK/fields_072600.vtk
Saved VTK at t = 36.305000, laser=(12.5025, 1.8750) to VTK/fields_072610.vtk
Saved VTK at t = 36.310000, laser=(12.5025, 1.8750) to VTK/fields_072620.vtk
Saved VTK at t = 36.315000, laser=(12.5025, 1.8750) to VTK/fields_072630.vtk
Saved VTK at t = 36.320000, laser=(12.5025, 1.8750) to VTK/fields_072640.vtk
Saved VTK at t = 36.325000, laser=(12.5025, 1.8750) to VTK/fields_072650.vtk
Saved VTK at t = 36.330000, laser=(12.5025, 1.8750) to VTK/fields_072660.vtk
Saved VTK at t = 36.335000, laser=(12.5025, 1.8750) to VTK/fields_072670.vtk
Saved VTK at t = 36.340000, laser=(12.5025, 1.8750) to VTK/fields_072680.vtk
Saved VTK at t = 36.345000, laser=(12.5025, 1.8750) to VTK/fields_072690.vtk
Saved VTK at t = 36.350000, laser=(12.5025, 1.8750) to VTK/fields_072700.vtk
Saved VTK at t = 36.355000, laser=(12.5025, 1.8750) to VTK/fields_072710.vtk
Saved VTK at t = 36.360000, laser=(12.5025, 1.8750) to VTK/fields_072720.vtk
Saved VTK at t = 36.365000, laser=(12.5025, 1.8750) to VTK/fields_072730.vtk
Saved VTK at t = 36.370000, laser=(12.5025, 1.8750) to VTK/fields_072740.vtk
Saved VTK at t = 36.375000, laser=(12.5025, 1.8750) to VTK/fields_072750.vtk
Saved VTK at t = 36.380000, laser=(12.5025, 1.8750) to VTK/fields_072760.vtk
Saved VTK at t = 36.385000, laser=(12.5025, 1.8750) to VTK/fields_072770.vtk
Saved VTK at t = 36.390000, laser=(12.5025, 1.8750) to VTK/fields_072780.vtk
Saved VTK at t = 36.395000, laser=(12.5025, 1.8750) to VTK/fields_072790.vtk
Saved VTK at t = 36.400000, laser=(12.5025, 1.8750) to VTK/fields_072800.vtk
Saved VTK at t = 36.405000, laser=(12.5025, 1.8750) to VTK/fields_072810.vtk
Saved VTK at t = 36.410000, laser=(12.5025, 1.8750) to VTK/fields_072820.vtk
Saved VTK at t = 36.415000, laser=(12.5025, 1.8750) to VTK/fields_072830.vtk
Saved VTK at t = 36.420000, laser=(12.5025, 1.8750) to VTK/fields_072840.vtk
Saved VTK at t = 36.425000, laser=(12.5025, 1.8750) to VTK/fields_072850.vtk
Saved VTK at t = 36.430000, laser=(12.5025, 1.8750) to VTK/fields_072860.vtk
Saved VTK at t = 36.435000, laser=(12.5025, 1.8750) to VTK/fields_072870.vtk
Saved VTK at t = 36.440000, laser=(12.5025, 1.8750) to VTK/fields_072880.vtk
Saved VTK at t = 36.445000, laser=(12.5025, 1.8750) to VTK/fields_072890.vtk
Saved VTK at t = 36.450000, laser=(12.5025, 1.8750) to VTK/fields_072900.vtk
Saved VTK at t = 36.455000, laser=(12.5025, 1.8750) to VTK/fields_072910.vtk
Saved VTK at t = 36.460000, laser=(12.5025, 1.8750) to VTK/fields_072920.vtk
Saved VTK at t = 36.465000, laser=(12.5025, 1.8750) to VTK/fields_072930.vtk
Saved VTK at t = 36.470000, laser=(12.5025, 1.8750) to VTK/fields_072940.vtk
Saved VTK at t = 36.475000, laser=(12.5025, 1.8750) to VTK/fields_072950.vtk
Saved VTK at t = 36.480000, laser=(12.5025, 1.8750) to VTK/fields_072960.vtk
Saved VTK at t = 36.485000, laser=(12.5025, 1.8750) to VTK/fields_072970.vtk
Saved VTK at t = 36.490000, laser=(12.5025, 1.8750) to VTK/fields_072980.vtk
Saved VTK at t = 36.495000, laser=(12.5025, 1.8750) to VTK/fields_072990.vtk
Saved VTK at t = 36.500000, laser=(12.5025, 1.8750) to VTK/fields_073000.vtk
Saved VTK at t = 36.505000, laser=(12.5025, 1.8750) to VTK/fields_073010.vtk
Saved VTK at t = 36.510000, laser=(12.5025, 1.8750) to VTK/fields_073020.vtk
Saved VTK at t = 36.515000, laser=(12.5025, 1.8750) to VTK/fields_073030.vtk
Saved VTK at t = 36.520000, laser=(12.5025, 1.8750) to VTK/fields_073040.vtk
Saved VTK at t = 36.525000, laser=(12.5025, 1.8750) to VTK/fields_073050.vtk
Saved VTK at t = 36.530000, laser=(12.5025, 1.8750) to VTK/fields_073060.vtk
Saved VTK at t = 36.535000, laser=(12.5025, 1.8750) to VTK/fields_073070.vtk
Saved VTK at t = 36.540000, laser=(12.5025, 1.8750) to VTK/fields_073080.vtk
Saved VTK at t = 36.545000, laser=(12.5025, 1.8750) to VTK/fields_073090.vtk
Saved VTK at t = 36.550000, laser=(12.5025, 1.8750) to VTK/fields_073100.vtk
Saved VTK at t = 36.555000, laser=(12.5025, 1.8750) to VTK/fields_073110.vtk
Saved VTK at t = 36.560000, laser=(12.5025, 1.8750) to VTK/fields_073120.vtk
Saved VTK at t = 36.565000, laser=(12.5025, 1.8750) to VTK/fields_073130.vtk
Saved VTK at t = 36.570000, laser=(12.5025, 1.8750) to VTK/fields_073140.vtk
Saved VTK at t = 36.575000, laser=(12.5025, 1.8750) to VTK/fields_073150.vtk
Saved VTK at t = 36.580000, laser=(12.5025, 1.8750) to VTK/fields_073160.vtk
Saved VTK at t = 36.585000, laser=(12.5025, 1.8750) to VTK/fields_073170.vtk
Saved VTK at t = 36.590000, laser=(12.5025, 1.8750) to VTK/fields_073180.vtk
Saved VTK at t = 36.595000, laser=(12.5025, 1.8750) to VTK/fields_073190.vtk
Saved VTK at t = 36.600000, laser=(12.5025, 1.8750) to VTK/fields_073200.vtk
Saved VTK at t = 36.605000, laser=(12.5025, 1.8750) to VTK/fields_073210.vtk
Saved VTK at t = 36.610000, laser=(12.5025, 1.8750) to VTK/fields_073220.vtk
Saved VTK at t = 36.615000, laser=(12.5025, 1.8750) to VTK/fields_073230.vtk
Saved VTK at t = 36.620000, laser=(12.5025, 1.8750) to VTK/fields_073240.vtk
Saved VTK at t = 36.625000, laser=(12.5025, 1.8750) to VTK/fields_073250.vtk
Saved VTK at t = 36.630000, laser=(12.5025, 1.8750) to VTK/fields_073260.vtk
Saved VTK at t = 36.635000, laser=(12.5025, 1.8750) to VTK/fields_073270.vtk
Saved VTK at t = 36.640000, laser=(12.5025, 1.8750) to VTK/fields_073280.vtk
Saved VTK at t = 36.645000, laser=(12.5025, 1.8750) to VTK/fields_073290.vtk
Saved VTK at t = 36.650000, laser=(12.5025, 1.8750) to VTK/fields_073300.vtk
Saved VTK at t = 36.655000, laser=(12.5025, 1.8750) to VTK/fields_073310.vtk
Saved VTK at t = 36.660000, laser=(12.5025, 1.8750) to VTK/fields_073320.vtk
Saved VTK at t = 36.665000, laser=(12.5025, 1.8750) to VTK/fields_073330.vtk
Saved VTK at t = 36.670000, laser=(12.5025, 1.8750) to VTK/fields_073340.vtk
Saved VTK at t = 36.675000, laser=(12.5025, 1.8750) to VTK/fields_073350.vtk
Saved VTK at t = 36.680000, laser=(12.5025, 1.8750) to VTK/fields_073360.vtk
Saved VTK at t = 36.685000, laser=(12.5025, 1.8750) to VTK/fields_073370.vtk
Saved VTK at t = 36.690000, laser=(12.5025, 1.8750) to VTK/fields_073380.vtk
Saved VTK at t = 36.695000, laser=(12.5025, 1.8750) to VTK/fields_073390.vtk
Saved VTK at t = 36.700000, laser=(12.5025, 1.8750) to VTK/fields_073400.vtk
Saved VTK at t = 36.705000, laser=(12.5025, 1.8750) to VTK/fields_073410.vtk
Saved VTK at t = 36.710000, laser=(12.5025, 1.8750) to VTK/fields_073420.vtk
Saved VTK at t = 36.715000, laser=(12.5025, 1.8750) to VTK/fields_073430.vtk
Saved VTK at t = 36.720000, laser=(12.5025, 1.8750) to VTK/fields_073440.vtk
Saved VTK at t = 36.725000, laser=(12.5025, 1.8750) to VTK/fields_073450.vtk
Saved VTK at t = 36.730000, laser=(12.5025, 1.8750) to VTK/fields_073460.vtk
Saved VTK at t = 36.735000, laser=(12.5025, 1.8750) to VTK/fields_073470.vtk
Saved VTK at t = 36.740000, laser=(12.5025, 1.8750) to VTK/fields_073480.vtk
Saved VTK at t = 36.745000, laser=(12.5025, 1.8750) to VTK/fields_073490.vtk
Saved VTK at t = 36.750000, laser=(12.5025, 1.8750) to VTK/fields_073500.vtk
Saved VTK at t = 36.755000, laser=(12.5025, 1.8750) to VTK/fields_073510.vtk
Saved VTK at t = 36.760000, laser=(12.5025, 1.8750) to VTK/fields_073520.vtk
Saved VTK at t = 36.765000, laser=(12.5025, 1.8750) to VTK/fields_073530.vtk
Saved VTK at t = 36.770000, laser=(12.5025, 1.8750) to VTK/fields_073540.vtk
Saved VTK at t = 36.775000, laser=(12.5025, 1.8750) to VTK/fields_073550.vtk
Saved VTK at t = 36.780000, laser=(12.5025, 1.8750) to VTK/fields_073560.vtk
Saved VTK at t = 36.785000, laser=(12.5025, 1.8750) to VTK/fields_073570.vtk
Saved VTK at t = 36.790000, laser=(12.5025, 1.8750) to VTK/fields_073580.vtk
Saved VTK at t = 36.795000, laser=(12.5025, 1.8750) to VTK/fields_073590.vtk
Saved VTK at t = 36.800000, laser=(12.5025, 1.8750) to VTK/fields_073600.vtk
Saved VTK at t = 36.805000, laser=(12.5025, 1.8750) to VTK/fields_073610.vtk
Saved VTK at t = 36.810000, laser=(12.5025, 1.8750) to VTK/fields_073620.vtk
Saved VTK at t = 36.815000, laser=(12.5025, 1.8750) to VTK/fields_073630.vtk
Saved VTK at t = 36.820000, laser=(12.5025, 1.8750) to VTK/fields_073640.vtk
Saved VTK at t = 36.825000, laser=(12.5025, 1.8750) to VTK/fields_073650.vtk
Saved VTK at t = 36.830000, laser=(12.5025, 1.8750) to VTK/fields_073660.vtk
Saved VTK at t = 36.835000, laser=(12.5025, 1.8750) to VTK/fields_073670.vtk
Saved VTK at t = 36.840000, laser=(12.5025, 1.8750) to VTK/fields_073680.vtk
Saved VTK at t = 36.845000, laser=(12.5025, 1.8750) to VTK/fields_073690.vtk
